sid,timepoint,factor,semipartial correlation
14,825,Overlap Process,0.192256859364322
14,875,Overlap Process,0.3179699449699211
14,925,Overlap Process,0.19806889471851818
14,975,Overlap Process,0.18283443681626158
14,1025,Overlap Process,0.18285380928320388
14,1075,Overlap Process,0.41990097314137986
14,1125,Overlap Process,0.059721432712467486
14,1175,Overlap Process,0.13986196908486045
14,1225,Overlap Process,0.09475807545472305
14,-225,Attended Area,0.08765791596847079
14,-175,Attended Area,-0.1828335558150285
14,-125,Attended Area,-0.06356895580835144
14,-75,Attended Area,-0.14384752179897856
14,-25,Attended Area,-0.3445706867027583
14,25,Attended Area,-0.3486257411953756
14,75,Attended Area,-0.4742789795833274
14,125,Attended Area,0.769671288394465
14,175,Attended Area,0.6888180287658673
14,225,Attended Area,0.6491267395283625
14,275,Attended Area,0.5245315995385127
14,325,Attended Area,0.5335240742643171
14,375,Attended Area,0.3257878626743716
14,425,Attended Area,0.35515010103490313
14,475,Attended Area,0.47453804220557516
14,525,Attended Area,0.47934212767329165
14,575,Attended Area,0.448965275611023
14,625,Attended Area,0.32446585421997803
14,675,Attended Area,0.4014676386864393
14,725,Attended Area,0.32916019351893433
14,775,Attended Area,0.5977562552204341
14,825,Attended Area,0.409546816963174
14,875,Attended Area,0.10422358545538117
14,925,Attended Area,0.23981061235472365
14,975,Attended Area,0.18406401125839728
14,1025,Attended Area,-0.2083177142829859
14,1075,Attended Area,0.006372851424017498
14,1125,Attended Area,-0.0010445676109393884
14,1175,Attended Area,-0.2994428629683592
14,1225,Attended Area,-0.04556790932508869
14,-225,Total,0.2974819939714253
14,-175,Total,0.4287106550538884
14,-125,Total,0.34800374639654397
14,-75,Total,0.37125237412572226
14,-25,Total,0.5291056378620466
14,25,Total,0.47397850629209526
14,75,Total,0.5108139252176235
14,125,Total,0.807923713169084
14,175,Total,0.698730288500814
14,225,Total,0.692157791256566
14,275,Total,0.5614165906798931
14,325,Total,0.5680271431139806
14,375,Total,0.35677623899653127
14,425,Total,0.3841194764622237
14,475,Total,0.47998775484782724
14,525,Total,0.4983841783532237
14,575,Total,0.5039141258817512
14,625,Total,0.3995078409504547
14,675,Total,0.4719350980538074
14,725,Total,0.4278852758639815
14,775,Total,0.6472993865213668
14,825,Total,0.47779565585093003
14,875,Total,0.45163163864605155
14,925,Total,0.2970049587075158
14,975,Total,0.3414040048213084
14,1025,Total,0.36035445922168374
14,1075,Total,0.49043775109531335
14,1125,Total,0.12879445944403642
14,1175,Total,0.43258964634045005
14,1225,Total,0.1347562218440901
15,-225,Set Size,0.10537779368585057
15,-175,Set Size,0.16080160107289004
15,-125,Set Size,-0.2503820592956173
15,-75,Set Size,-0.23404213031833307
15,-25,Set Size,0.32002564172517706
15,25,Set Size,0.033571770454067174
15,75,Set Size,0.39652161192315427
15,125,Set Size,0.11086162305175942
15,175,Set Size,-0.008763281582006614
15,225,Set Size,0.24374825561255148
15,275,Set Size,0.38146546269417986
15,325,Set Size,0.20350365587142066
15,375,Set Size,0.24380654897630685
15,425,Set Size,0.2646071708020592
15,475,Set Size,0.3438789442774702
15,525,Set Size,0.3348803983791983
15,575,Set Size,0.25286040305416074
15,625,Set Size,0.1710701902389714
15,675,Set Size,0.018616699432973206
15,725,Set Size,0.0927912202574094
15,775,Set Size,0.17120322819796038
15,825,Set Size,-0.07915731292452724
15,875,Set Size,0.07925749143385076
15,925,Set Size,0.059901742154377546
15,975,Set Size,0.12759306800699297
15,1025,Set Size,0.06262408088590517
15,1075,Set Size,0.11690103919606587
15,1125,Set Size,0.23774463609002675
15,1175,Set Size,0.1417495618642645
15,1225,Set Size,-0.034913104338861044
15,-225,Number of Locations,0.11714196603692782
15,-175,Number of Locations,0.0679146937072736
15,-125,Number of Locations,-0.18467821087036582
15,-75,Number of Locations,-0.2601920837995957
15,-25,Number of Locations,0.29270263629914856
15,25,Number of Locations,-0.17307541482894975
15,75,Number of Locations,0.36024879774082064
15,125,Number of Locations,-0.18091327640687538
15,175,Number of Locations,-0.07786248876828517
15,225,Number of Locations,0.10969862627594759
15,275,Number of Locations,0.037102686653964594
15,325,Number of Locations,-0.04256549623373109
15,375,Number of Locations,-0.019060620853282716
15,425,Number of Locations,0.029420655459282786
15,475,Number of Locations,0.027722204387998713
15,525,Number of Locations,0.04796517214233755
15,575,Number of Locations,-0.0177639544969989
15,625,Number of Locations,0.038532092943968664
15,675,Number of Locations,-0.050124818181177484
15,725,Number of Locations,-0.017557789628663428
15,775,Number of Locations,-0.002913087847276024
15,825,Number of Locations,-0.13587677385335073
15,875,Number of Locations,0.054430962814113165
15,925,Number of Locations,-0.014385776204919438
15,975,Number of Locations,0.1285117381205533
15,1025,Number of Locations,0.08040641953418975
15,1075,Number of Locations,0.047719166356149346
15,1125,Number of Locations,0.06291434901561434
15,1175,Number of Locations,0.09694095134224805
15,1225,Number of Locations,-0.053678877854907554
15,-225,Overlap Process,0.006708701392785931
15,-175,Overlap Process,-0.19228516063985462
15,-125,Overlap Process,0.04704341643694759
15,-75,Overlap Process,-0.12031533650754325
15,-25,Overlap Process,-0.27475825791578795
15,25,Overlap Process,-0.2927465437772432
15,75,Overlap Process,-0.2905122015254624
15,125,Overlap Process,-0.14323318239738603
15,175,Overlap Process,0.108395963269609
15,225,Overlap Process,-0.011961818034959782
15,275,Overlap Process,-0.11110512699618154
15,325,Overlap Process,0.03688934565344713
15,375,Overlap Process,-0.03551842144718012
15,425,Overlap Process,-0.04045596336582374
15,475,Overlap Process,0.000474641166261512
15,525,Overlap Process,-0.08309193100188876
15,575,Overlap Process,-0.07314605920475659
15,625,Overlap Process,-0.22909159823790012
15,675,Overlap Process,-0.07034300371256084
15,725,Overlap Process,-0.1564965953236133
15,775,Overlap Process,-0.05895739806408693
15,825,Overlap Process,-0.05530253015518007
15,875,Overlap Process,-0.03188906858700408
15,925,Overlap Process,-0.03679616348492843
15,975,Overlap Process,-0.05844386636724122
15,1025,Overlap Process,0.08153877628191307
15,1075,Overlap Process,-0.16193911215803403
15,1125,Overlap Process,0.004933343491356615
15,1175,Overlap Process,-0.12477052730701532
15,1225,Overlap Process,-0.039234524871062985
15,-225,Attended Area,0.09497190485843597
15,-175,Attended Area,-0.2965168463864463
15,-125,Attended Area,-0.17942621850775103
15,-75,Attended Area,-0.0745762182241024
15,-25,Attended Area,0.2477149290680227
15,25,Attended Area,-0.293326530575283
15,75,Attended Area,0.12771710913955212
15,125,Attended Area,0.06976278922900893
15,175,Attended Area,0.428171387180755
15,225,Attended Area,0.1513993835274328
15,275,Attended Area,0.5328297427232718
15,325,Attended Area,0.31876157951920947
15,375,Attended Area,-0.056902359225395056
15,425,Attended Area,0.29405693021956186
15,475,Attended Area,0.24021734995512695
15,525,Attended Area,0.1397661406184468
15,575,Attended Area,-0.0304571630363615
15,625,Attended Area,-0.1405742326447389
15,675,Attended Area,0.16227951246385497
15,725,Attended Area,0.0668970410117331
15,775,Attended Area,-0.012625359522088946
15,825,Attended Area,0.14913051489461762
15,875,Attended Area,0.10042673195619274
15,925,Attended Area,0.028392126930197884
15,975,Attended Area,-0.04974330596050034
15,1025,Attended Area,0.1877789461869307
15,1075,Attended Area,0.023316949020955765
15,1125,Attended Area,0.07022376826524157
15,1175,Attended Area,0.03029764119581607
15,1225,Attended Area,0.12136096935534568
15,-225,Total,0.16496273996581245
15,-175,Total,0.3800719659719586
15,-125,Total,0.32661806766610935
15,-75,Total,0.3542021843516956
15,-25,Total,0.5299530928894313
15,25,Total,0.43353523483769096
15,75,Total,0.5643364359911262
15,125,Total,0.3019030510039399
15,175,Total,0.44331087198455416
15,225,Total,0.28160727810006925
15,275,Total,0.6597703746067495
15,325,Total,0.37586618989766823
15,375,Total,0.26592646537511305
15,425,Total,0.38816287766788465
15,475,Total,0.4052168425887921
15,525,Total,0.36502333339362947
15,575,Total,0.27491118375363177
15,625,Total,0.30721331787229694
15,675,Total,0.20466639953818305
15,725,Total,0.2076518256048124
15,775,Total,0.18539341497530948
15,825,Total,0.24267823051712342
15,875,Total,0.1340915323974828
15,925,Total,0.08188058201663884
15,975,Total,0.1823072919388284
15,1025,Total,0.21051778216982409
15,1075,Total,0.20120724927454703
15,1125,Total,0.24267717063754773
15,1175,Total,0.19819368347140104
15,1225,Total,0.1575937612249804
16,-225,Set Size,0.049291808435081914
16,-175,Set Size,-0.227434190362378
16,-125,Set Size,0.051395423784179925
16,-75,Set Size,-0.14617624037885663
16,-25,Set Size,0.03707247658279605
16,25,Set Size,0.204924512688746
16,75,Set Size,0.3811560025412452
16,125,Set Size,0.0735328422185799
16,175,Set Size,0.07848748913598999
16,225,Set Size,0.22103844150308283
16,275,Set Size,0.34120800214929037
16,325,Set Size,0.2543100760621912
16,375,Set Size,0.2701142416178685
16,425,Set Size,0.3415541423865249
16,475,Set Size,0.30293496711323875
16,525,Set Size,0.3182148701336376
16,575,Set Size,0.07632794113889961
16,625,Set Size,0.27719100747725633
16,675,Set Size,0.16664005918082195
16,725,Set Size,0.2676427900602998
16,775,Set Size,0.10205863817508808
16,825,Set Size,0.1431708052410601
16,875,Set Size,0.20300171580632634
16,925,Set Size,0.1355363443204771
16,975,Set Size,0.04988814677143393
16,1025,Set Size,-0.10458233346993384
16,1075,Set Size,-0.032536394686590905
16,1125,Set Size,-0.007464765075197065
16,1175,Set Size,0.20987737495959086
16,1225,Set Size,-0.17059766627986186
16,-225,Number of Locations,0.12955274040040868
16,-175,Number of Locations,-0.1569914909665774
16,-125,Number of Locations,-0.01226540864094457
16,-75,Number of Locations,-0.16315445091303693
16,-25,Number of Locations,0.20793241731234807
16,25,Number of Locations,0.29321274548389636
16,75,Number of Locations,0.4805698953996338
16,125,Number of Locations,-0.05106169279068268
16,175,Number of Locations,-0.052986225445183874
16,225,Number of Locations,0.20259950767433157
16,275,Number of Locations,0.2239087701986933
16,325,Number of Locations,0.257232657719802
16,375,Number of Locations,0.16558342824650754
16,425,Number of Locations,0.05325221512985311
16,475,Number of Locations,0.15436248957965285
16,525,Number of Locations,0.14290249461277033
16,575,Number of Locations,0.09772264803584345
16,625,Number of Locations,-0.05008918590142252
16,675,Number of Locations,0.13546421282272794
16,725,Number of Locations,0.4187549519991621
16,775,Number of Locations,0.15256706292078875
16,825,Number of Locations,0.2544044839549015
16,875,Number of Locations,0.12275006913568184
16,925,Number of Locations,0.18040581449004778
16,975,Number of Locations,0.07339380124917869
16,1025,Number of Locations,-0.09515638771855747
16,1075,Number of Locations,0.011007898272878154
16,1125,Number of Locations,-0.0034036091235468075
16,1175,Number of Locations,0.040814826692055696
16,1225,Number of Locations,-0.06382522432671785
16,-225,Overlap Process,-0.22404809949825152
16,-175,Overlap Process,0.06840238101891834
16,-125,Overlap Process,-0.2648806907819389
16,-75,Overlap Process,0.01168977373440148
16,-25,Overlap Process,-0.012556793677963437
16,25,Overlap Process,-0.2208989919309073
16,75,Overlap Process,-0.06047408136398183
16,125,Overlap Process,0.11838447849778183
16,175,Overlap Process,0.018939829353204297
16,225,Overlap Process,0.13759966424844539
16,275,Overlap Process,0.20130875334918882
16,325,Overlap Process,-0.0702501886762104
16,375,Overlap Process,-0.08082406547940824
16,425,Overlap Process,-0.06773971439117536
16,475,Overlap Process,-0.13012313560636538
16,525,Overlap Process,-0.11558318879103581
16,575,Overlap Process,0.08359023694363768
16,625,Overlap Process,0.031231523274294508
16,675,Overlap Process,-0.03259653910644151
16,725,Overlap Process,-0.22818117515147712
16,775,Overlap Process,-0.022491223857428754
16,825,Overlap Process,-0.11143545153695945
16,875,Overlap Process,-0.08381126915365783
16,925,Overlap Process,-0.10716710741774783
16,975,Overlap Process,0.0384236157365234
16,1025,Overlap Process,0.11749360236510861
16,1075,Overlap Process,-0.07111310910694221
16,1125,Overlap Process,0.009308959838362125
16,1175,Overlap Process,0.037175618216605505
16,1225,Overlap Process,0.30502396387072966
16,-225,Attended Area,-0.1312724468516118
16,-175,Attended Area,0.015148553665542228
16,-125,Attended Area,-0.24048420809903492
16,-75,Attended Area,-0.4886458546851538
16,-25,Attended Area,0.3238061661424889
16,25,Attended Area,-0.106289300926059
16,75,Attended Area,0.019450399538843925
16,125,Attended Area,0.6258359856337364
16,175,Attended Area,0.5418747232762371
16,225,Attended Area,0.6205574069934134
16,275,Attended Area,0.337290040118142
16,325,Attended Area,0.3567640652779364
16,375,Attended Area,0.3595836488267522
16,425,Attended Area,0.5442240675443388
16,475,Attended Area,0.37532668678442277
16,525,Attended Area,0.44985762482406805
16,575,Attended Area,0.4129089077627596
16,625,Attended Area,0.03463599703920314
16,675,Attended Area,0.13004396009936825
16,725,Attended Area,0.08399501005375096
16,775,Attended Area,-0.18701424143390535
16,825,Attended Area,-0.1444356377197312
16,875,Attended Area,-0.26772942399105387
16,925,Attended Area,0.0334267901335677
16,975,Attended Area,-0.3415929600118516
16,1025,Attended Area,-0.32261554765649497
16,1075,Attended Area,-0.2714299317013798
16,1125,Attended Area,-0.23984063676291048
16,1175,Attended Area,-0.11616699719359606
16,1225,Attended Area,-0.3514216747674654
16,-225,Total,0.27100013529042705
16,-175,Total,0.2623745990604431
16,-125,Total,0.33893338737072337
16,-75,Total,0.5171894790944032
16,-25,Total,0.37786903277217787
16,25,Total,0.3957162803236205
16,75,Total,0.5647353142919294
16,125,Total,0.6335392261577406
16,175,Total,0.5575991362199066
16,225,Total,0.656186875997403
16,275,Total,0.511381786723434
16,325,Total,0.4730972743764311
16,375,Total,0.45750212953773345
16,425,Total,0.6359778660732838
16,475,Total,0.49945769790165795
16,525,Total,0.5589883170649043
16,575,Total,0.41978511797837853
16,625,Total,0.2980922264630062
16,675,Total,0.22802446209026875
16,725,Total,0.5005230835280055
16,775,Total,0.268494539621082
16,825,Total,0.3261073663744621
16,875,Total,0.36829173689565203
16,925,Total,0.22710315690153862
16,975,Total,0.3789482737065931
16,1025,Total,0.37514542081836416
16,1075,Total,0.27411311080283274
16,1125,Total,0.24662089726714417
16,1175,Total,0.26110472768030996
16,1225,Total,0.5252379552903919
17,-225,Set Size,0.32442824935550163
17,-175,Set Size,0.1320486176328355
17,-125,Set Size,0.12830473260706676
17,-75,Set Size,0.2666690922740103
17,-25,Set Size,0.07187322026920241
17,25,Set Size,0.028384395258896494
17,75,Set Size,-0.24612763489234432
17,125,Set Size,0.3038538151018665
17,175,Set Size,0.042313310320135855
17,225,Set Size,0.19237285655614741
17,275,Set Size,0.21951443633316345
17,325,Set Size,0.22763852895236442
17,375,Set Size,0.12283600322925514
17,425,Set Size,0.37411029296988474
17,475,Set Size,0.33321695599563395
17,525,Set Size,0.010794397668093739
17,575,Set Size,0.29954539307756106
17,625,Set Size,-0.013867205598528927
17,675,Set Size,0.5053239639200334
17,725,Set Size,0.3424332420538208
17,775,Set Size,0.509175973234604
17,825,Set Size,0.3366699291688088
17,875,Set Size,0.19991382267954053
17,925,Set Size,0.1993662230601477
17,975,Set Size,0.20027384148391858
17,1025,Set Size,0.2581662002742009
17,1075,Set Size,0.21949203553430516
17,1125,Set Size,0.19006345041257627
17,1175,Set Size,0.11244883373895828
17,1225,Set Size,0.1011093787065186
17,-225,Number of Locations,0.052602998504166595
17,-175,Number of Locations,-0.05242571492641263
17,-125,Number of Locations,-0.3215193100231824
17,-75,Number of Locations,0.19178394331771031
17,-25,Number of Locations,-0.02541294420546898
17,25,Number of Locations,-0.036719117018047975
17,75,Number of Locations,-0.20158182328933485
17,125,Number of Locations,0.12215899489181511
17,175,Number of Locations,-0.11777543622508795
17,225,Number of Locations,0.019652429891570417
17,275,Number of Locations,0.004846052796020685
17,325,Number of Locations,-0.059194562221023546
17,375,Number of Locations,-0.10807100625010514
17,425,Number of Locations,0.052780590599361556
17,475,Number of Locations,0.16803958222278367
17,525,Number of Locations,-0.10167795173467473
17,575,Number of Locations,0.1031546121879367
17,625,Number of Locations,0.11186825388947576
17,675,Number of Locations,0.10528502846835838
17,725,Number of Locations,0.2447722827871708
17,775,Number of Locations,0.23725838853787962
17,825,Number of Locations,0.24241461167875167
17,875,Number of Locations,0.1583452260221431
17,925,Number of Locations,0.09409598109285239
17,975,Number of Locations,0.19429555643161445
17,1025,Number of Locations,0.13032851615271177
17,1075,Number of Locations,0.06444852657473256
17,1125,Number of Locations,0.049841023128590935
17,1175,Number of Locations,0.03883926106897312
17,1225,Number of Locations,0.019789799385770347
17,-225,Overlap Process,-0.04078630321844103
17,-175,Overlap Process,0.22894490841571552
17,-125,Overlap Process,0.32317716671444885
17,-75,Overlap Process,-0.19361013203358135
17,-25,Overlap Process,0.054377167232926106
17,25,Overlap Process,-0.05538801914480391
17,75,Overlap Process,0.2789305764566631
17,125,Overlap Process,-0.0189598368313919
17,175,Overlap Process,0.04971125956267118
17,225,Overlap Process,0.03850289388473611
17,275,Overlap Process,-0.060633586644533534
17,325,Overlap Process,0.16616427661739633
17,375,Overlap Process,0.033165852840976465
17,425,Overlap Process,-0.01757523191026984
17,475,Overlap Process,0.0419465902035693
17,525,Overlap Process,0.10523975138337364
17,575,Overlap Process,0.1160391465718624
17,625,Overlap Process,-0.0904018019952466
17,675,Overlap Process,-0.06817060136758675
17,725,Overlap Process,-0.05017118337747187
17,775,Overlap Process,-0.02711632097207036
17,825,Overlap Process,0.022583265718794744
17,875,Overlap Process,0.06802554866084282
17,925,Overlap Process,-0.03367613728581254
17,975,Overlap Process,0.045468177963124974
17,1025,Overlap Process,-0.10825206295518464
17,1075,Overlap Process,0.2269420669881116
17,1125,Overlap Process,0.06974056870085464
17,1175,Overlap Process,0.25991529884154246
17,1225,Overlap Process,-0.036322932361853244
17,-225,Attended Area,0.31491318542029484
17,-175,Attended Area,0.08717882151674951
17,-125,Attended Area,-0.13964041131879212
17,-75,Attended Area,-0.15496054703115614
17,-25,Attended Area,-0.08229269916241098
17,25,Attended Area,-0.43652744014462835
17,75,Attended Area,0.24430266020693353
17,125,Attended Area,0.7043899326325115
17,175,Attended Area,0.4637051878279579
17,225,Attended Area,0.3069487886090327
17,275,Attended Area,0.7662153231380018
17,325,Attended Area,0.41458748250872074
17,375,Attended Area,0.04538561578744467
17,425,Attended Area,0.5063457571060359
17,475,Attended Area,0.09197899202453429
17,525,Attended Area,0.2839001269311559
17,575,Attended Area,0.22214791770841658
17,625,Attended Area,0.23444987672264211
17,675,Attended Area,0.021681147574964
17,725,Attended Area,0.2985621215040182
17,775,Attended Area,0.21312831385272119
17,825,Attended Area,0.20510990433059334
17,875,Attended Area,0.18120115093188555
17,925,Attended Area,0.103150034385923
17,975,Attended Area,0.10891252161039622
17,1025,Attended Area,-0.15889089233861825
17,1075,Attended Area,0.16062297256623448
17,1125,Attended Area,-0.10789311697770397
17,1175,Attended Area,-0.006221623763658555
17,1225,Attended Area,0.057836816196659896
17,-225,Total,0.43975487408023745
17,-175,Total,0.27601060792895366
17,-125,Total,0.5136187796868554
17,-75,Total,0.3840986256821033
17,-25,Total,0.13947626209029151
17,25,Total,0.4437102256704061
17,75,Total,0.4552964417613718
17,125,Total,0.7535812170803232
17,175,Total,0.49038036732394213
17,225,Total,0.3485987388145991
17,275,Total,0.8077977867046815
17,325,Total,0.4801223383070717
17,375,Total,0.1870346960409326
17,425,Total,0.6103160869401706
17,475,Total,0.3575790911368737
17,525,Total,0.31186894001114973
17,575,Total,0.3707234755878786
17,625,Total,0.28766113423590206
17,675,Total,0.5086377707746507
17,725,Total,0.46983568856680763
17,775,Total,0.5512865826964664
17,825,Total,0.4157713361185428
17,875,Total,0.2872977681554967
17,925,Total,0.22543917836007865
17,975,Total,0.27329146133405885
17,1025,Total,0.33657910797549595
17,1075,Total,0.3376482799653711
17,1125,Total,0.25177010048934717
17,1175,Total,0.2976911409786834
17,1225,Total,0.1198130654656226
18,-225,Set Size,0.24472779417677964
18,-175,Set Size,0.2973636410252
18,-125,Set Size,0.12688871680864705
18,-75,Set Size,0.02807175450717231
18,-25,Set Size,0.059637436251855844
18,25,Set Size,0.171699496774612
18,75,Set Size,-0.13611885168437574
18,125,Set Size,0.3829177083555625
18,175,Set Size,0.20461889369271305
18,225,Set Size,0.16689809491112254
18,275,Set Size,0.23364446336700986
18,325,Set Size,0.3549529241103618
18,375,Set Size,0.2741270270205137
18,425,Set Size,0.1003676725380599
18,475,Set Size,-0.019640265232118967
18,525,Set Size,0.21554445765472385
18,575,Set Size,0.13268599560909441
18,625,Set Size,0.09173763780271744
18,675,Set Size,0.4937238391114962
18,725,Set Size,-0.02765114971416189
18,775,Set Size,0.0694090395078215
18,825,Set Size,0.031351844019475786
18,875,Set Size,0.12341806333043663
18,925,Set Size,0.028320714621171778
18,975,Set Size,0.10408346630427433
18,1025,Set Size,0.10865800052023229
18,1075,Set Size,0.029882876381767495
18,1125,Set Size,0.26783932268391075
18,1175,Set Size,-0.017245359969276966
18,1225,Set Size,-0.10541693402605361
18,-225,Number of Locations,0.28849128048214945
18,-175,Number of Locations,0.2928865337379153
18,-125,Number of Locations,0.2101654600067779
18,-75,Number of Locations,-0.045918017211143546
18,-25,Number of Locations,0.1748898991646356
18,25,Number of Locations,0.19540445463698466
18,75,Number of Locations,0.12481993559422751
18,125,Number of Locations,0.3036350043980448
18,175,Number of Locations,0.024048947671452627
18,225,Number of Locations,0.0719098443478968
18,275,Number of Locations,0.008348280995269372
18,325,Number of Locations,-0.034975613698651424
18,375,Number of Locations,-0.09829530213588385
18,425,Number of Locations,-0.05140279812739609
18,475,Number of Locations,-0.19754587706284002
18,525,Number of Locations,-0.21280958908119613
18,575,Number of Locations,-0.10098553379820996
18,625,Number of Locations,-0.1504105239768185
18,675,Number of Locations,0.020538732739934916
18,725,Number of Locations,-0.5328539177808379
18,775,Number of Locations,-0.33261364430025464
18,825,Number of Locations,-0.4054716910560569
18,875,Number of Locations,-0.17859865433757371
18,925,Number of Locations,-0.14693996899414544
18,975,Number of Locations,-0.07290213463067621
18,1025,Number of Locations,-0.04026132464380086
18,1075,Number of Locations,-0.1754420541106874
18,1125,Number of Locations,-0.06412715652373573
18,1175,Number of Locations,-0.2310475055205098
18,1225,Number of Locations,-0.30506709686054123
18,-225,Overlap Process,-0.05512576376917707
18,-175,Overlap Process,-0.17633191299960052
18,-125,Overlap Process,-0.0964237298638348
18,-75,Overlap Process,0.1086743002474766
18,-25,Overlap Process,0.01750515651366193
18,25,Overlap Process,-0.10101228862040137
18,75,Overlap Process,0.09740582826586083
18,125,Overlap Process,0.080048307578364
18,175,Overlap Process,-0.05608933326103294
18,225,Overlap Process,0.04258779168567808
18,275,Overlap Process,0.12193718873309237
18,325,Overlap Process,0.09224150866759742
18,375,Overlap Process,-0.07384189325039883
18,425,Overlap Process,0.18417232273690037
18,475,Overlap Process,0.06295123445157629
18,525,Overlap Process,0.0578801757326152
18,575,Overlap Process,-0.004906519508784515
18,625,Overlap Process,0.04677507367414685
18,675,Overlap Process,-0.010737847649112772
18,725,Overlap Process,0.16567515736635222
18,775,Overlap Process,0.04808924374761904
18,825,Overlap Process,0.29975506473876656
18,875,Overlap Process,0.103654713416843
18,925,Overlap Process,0.1649030356591619
18,975,Overlap Process,0.12770811895773265
18,1025,Overlap Process,0.08188546468048039
18,1075,Overlap Process,0.2104299864845782
18,1125,Overlap Process,0.09701063882820624
18,1175,Overlap Process,0.2631656964436412
18,1225,Overlap Process,0.25898880243879213
18,-225,Attended Area,0.1985885079886165
18,-175,Attended Area,-0.022533940960914548
18,-125,Attended Area,0.3969149181464143
18,-75,Attended Area,-0.26439455074090323
18,-25,Attended Area,0.06825217533982772
18,25,Attended Area,-0.23496244564730473
18,75,Attended Area,-0.01334382408645396
18,125,Attended Area,0.4772248655428014
18,175,Attended Area,0.6858083131888504
18,225,Attended Area,0.6168332147350138
18,275,Attended Area,0.61800687282908
18,325,Attended Area,0.5608645781138768
18,375,Attended Area,0.40784652358993934
18,425,Attended Area,0.7014010997083151
18,475,Attended Area,0.4206454162180196
18,525,Attended Area,0.3300133348692607
18,575,Attended Area,-0.2144960872984622
18,625,Attended Area,-0.14078007276249652
18,675,Attended Area,0.022831991551325915
18,725,Attended Area,-0.06007977175686771
18,775,Attended Area,-0.1917505232527344
18,825,Attended Area,0.01204599283626878
18,875,Attended Area,-0.24547028066603965
18,925,Attended Area,-0.16319436274786703
18,975,Attended Area,-0.25269580669833075
18,1025,Attended Area,-0.2235503353102959
18,1075,Attended Area,-0.30557703671674186
18,1125,Attended Area,-0.07590323245393232
18,1175,Attended Area,-0.05822882703745981
18,1225,Attended Area,-0.16783939020248928
18,-225,Total,0.38664531210468306
18,-175,Total,0.4103537688842466
18,-125,Total,0.46369043823269185
18,-75,Total,0.31440663868141144
18,-25,Total,0.18689677944196637
18,25,Total,0.35615766434307783
18,75,Total,0.23468991379218979
18,125,Total,0.6218947342493762
18,175,Total,0.7228392618379752
18,225,Total,0.6284104282537071
18,275,Total,0.6449955601488846
18,325,Total,0.6491767639307412
18,375,Total,0.5247344209416557
18,425,Total,0.7121800435691199
18,475,Total,0.48002260772987493
18,525,Total,0.4674695212243086
18,575,Total,0.2911633974497193
18,625,Total,0.24821326210364258
18,675,Total,0.5001843621812851
18,725,Total,0.5520651125604752
18,775,Total,0.405968009769639
18,825,Total,0.49451399086649234
18,875,Total,0.37166134397810785
18,925,Total,0.2894853131091313
18,975,Total,0.3424306942035839
18,1025,Total,0.2921845913183121
18,1075,Total,0.435647155925883
18,1125,Total,0.32878993962388203
18,1175,Total,0.3466474084094614
18,1225,Total,0.42728692643174077
19,-225,Set Size,-0.32145859105996405
19,-175,Set Size,-0.050439235081746456
19,-125,Set Size,-0.22471642546349377
19,-75,Set Size,0.13837790919476525
19,-25,Set Size,-0.043318848012040154
19,25,Set Size,0.022742477346176133
19,75,Set Size,0.2954085038455512
19,125,Set Size,-0.05211374264470754
19,175,Set Size,-0.02947206133139973
19,225,Set Size,-0.03873180976238154
19,275,Set Size,0.18230913723881603
19,325,Set Size,0.1814166895107852
19,375,Set Size,0.17642538055323725
19,425,Set Size,0.03417618916868312
19,475,Set Size,-0.038455535209143146
19,525,Set Size,-0.0031766886669802063
19,575,Set Size,-0.12701608056906688
19,625,Set Size,-0.1044945097053795
19,675,Set Size,-0.06935398642053366
19,725,Set Size,-0.07599725753213442
19,775,Set Size,-0.060564691886329666
19,825,Set Size,0.18461757281829885
19,875,Set Size,-0.12670063957796718
19,925,Set Size,-0.07548671557767643
19,975,Set Size,0.11967540827473465
19,1025,Set Size,0.09457169060686857
19,1075,Set Size,-0.07655077934993336
19,1125,Set Size,-0.10195684263648783
19,1175,Set Size,0.2972481807379354
19,1225,Set Size,0.08274073339624372
19,-225,Number of Locations,-0.15607247204993177
19,-175,Number of Locations,0.13517909271386663
19,-125,Number of Locations,-0.003420096044740707
19,-75,Number of Locations,0.06780018838858427
19,-25,Number of Locations,0.04481046188285648
19,25,Number of Locations,0.1356667450497971
19,75,Number of Locations,0.3637576123587215
19,125,Number of Locations,0.14547530374095144
19,175,Number of Locations,-0.14009962852337082
19,225,Number of Locations,0.13449265319706263
19,275,Number of Locations,0.32618935978754576
19,325,Number of Locations,0.12420224493340286
19,375,Number of Locations,-0.01694746628074121
19,425,Number of Locations,0.19064969987091815
19,475,Number of Locations,0.22436324914935868
19,525,Number of Locations,0.2034115831498898
19,575,Number of Locations,0.16783660200746986
19,625,Number of Locations,0.0168536310451628
19,675,Number of Locations,0.08527197410481444
19,725,Number of Locations,-0.04474300072640053
19,775,Number of Locations,0.04842485531166982
19,825,Number of Locations,-0.006588314473881938
19,875,Number of Locations,-0.24273818515088033
19,925,Number of Locations,-0.3134872013025115
19,975,Number of Locations,-0.2823621739561522
19,1025,Number of Locations,-0.22325667576411767
19,1075,Number of Locations,-0.3083137365753668
19,1125,Number of Locations,-0.36220358016470205
19,1175,Number of Locations,-0.24625916305333723
19,1225,Number of Locations,-0.35747627679975463
